product_name;price_rub
Журналный столик «Прованс» состаренный белый, 80×50, классика;14400
Зеркало с фоторамкой «Венеция» 50×70 для коллажа 6 фото, белый;3400
Корзина для белья «Сиена» в ванную 35×35×55, ротанг искусственный белый;3200
Стеллаж «Лофт» 5 полок, металл+дерево, 90×35×180;9700
Тумба для ванной «Лазурь» 100×45×60 с двумя ящиками, серый шёлк;19400
Кровать двуспальная, экокожа графит;28900
Кофейный столик «Беларус» 80×50×45, металл/мрамор, чёрный/белый;8700
Стеллаж модульный стеновой «Конструктор» 240×30×220 из 18 кубов, дуб артизан;36700
Стеллаж-перегородка «Кокон» 5 ячеек, дуб сонома;6800
Кресло-папасан «Бали» ротанг натуральный, подушка велюр бежевый, D110;18700
Шкаф-купе «Стокгольм» 180×60×220 2-дверный с зеркалом, дуб артизан;41200
Диван-канапе «Палаццо» полутораместный, бархат сапфировый, ножки золото;42400
Журнальный столик мраморный «Версаль» овальный D90, белый мрамор/латунь, классика;38400
Кровать-бокс «Лазурь» 140×200 с подъёмным основанием, велюр графит;42700
Часы настенные декоративные «Венеция» римские D45, металл бронза;3200
Стеллаж-витрина 80×40×200, стеклянные дверцы, орех с золотом;38700
Кровать «Карина» 160×200 с декоративной строчкой, рогожка бежевая;34500
Бра «Лофт» поворотное, металл чёрный, E27;1900
Картина-абстракция «Хаос» 100×100, акрил на холсте, без рамы, дизайнерская;9800
Кресло-кокон «Гранд» для учёбы поворотное, рогожка графит, эргономика;18700
Кровать кованая «Бордо» 140×200 кованый узор, чёрный матовый, ретро;38900
Декоративный поднос «Флоренция» круглый D40, дерево/латунь, классика;2900
Кофейный столик круглый D70, мрамор натуральный/латунь, серия Лайт;28400
Кресло мягкое «Зефир» детское с пуфом, велюр розовый, серия мини;14700
Диван угловой «Cтокгольм» 280×170, рогожка серая, левый угол;52400
Стенка-горка «Венеция» в гостиную, 320 см, ясень шимо тёмный/светлый;48700
Складной стол круглый «Веранда» D60, ротанг искусственный, коричневый;4200
Угловой кухонный диван «Карина» 150×120, рогожка серая;15400
Журнальный столик овальный 110×60, массив дуба, без серии;19400
Плед «Иней» 180×220 микроплюш, серебристо-серый;3100
Шкаф узкий в прихожую «Норвегия» 50×35×210, дуб артизан, с зеркалом;14700
Кресло «Стелла» каминное с высокой спинкой, велюр изумрудный;24600
Шкаф-горка «Тоскана» 280 см, массив сосны, состаренный белый;52400
Шкатулка декоративная «Версаль» с патиной и зеркалом внутри, 32×22×14, золото;5400
Тумба под умывальник «Полярная» 70×45×55 подвесная, белый глянец, soft-close;14700
Кровать «Аделина» двуспальная с подъёмным механизмом, 160×200 см, экокожа, тёмно-серый;38900
Стул «Берлин» с мягкой спинкой, велюр графит;2900
Двуспальная кровать «Норд» 160×200, скандинавский стиль, ясень светлый;39600
Стул «Дельта» обеденный, дерево бук пластик металл, лак;3700
Парта-трансформер «Эра» с пеналом и стулом, голубой;17400
Лампа настольная LED, белая;18900
Покрывало плед «Хюгге» 130×170 трикотажный крупная вязка, молочный;1900
Шкаф картотечный «Архив» 2 секции, металл, ключ;18900
Диван угловой «Малибу» еврокнижка, рогожка серый;49900
Кресло-кокон подвесное с подушками, ротанг искусственный, белый;19800
Подушка дикоративная «Прованс» 45×45 лён с вышивкой, бежевая;1400
Тумба под ТВ «Меридиан» 200×40×45, светлый дуб с фасадами шпон;24800
Бар-витрина «Венеция» 100×40×180 с зеркальной задней стенкой, чёрный/латунь;42400
Банкетка «Прага» в прихожую 90×35×45, рогожка серая;5400
Подсвечник «Венеция» из стекла Murano 30 см цветной, дизайнерский;6700
Диван-кровать прямой «Айова» 200×95 еврокнижка, рогожка тёмно-синяя;37400
Шкаф для одежды детский «Зефир» 90×50×190, розовый/белый;18400
Картина на холсте «Натура» 60×80 «Северный лес»;3700
Зеркало напольное «Бергамо» в раме шпон ореха, 55×170;11400
Стол письменный «Авангард» детский растущий, белый/мята, регулируемая столешница;13800
Зеркало-трюмо «Орхидея» классическое с пуфом, 80×40×155, белый/розовое золото;26700
Витрина-горка угловая «Кремона» 70×70×210, светлый ясень/стекло гранёное;54200
Комод «Венеция» 4-ящичный 100×50×90, классика, белый/золото;28400
Шкаф-купе «Стокгольм» 160×60×220 2-дверный с зеркалом, дуб артизан;36900
Журнальный столик из массива бука «Натура» 100×55 со скруглёнными углами;18900
Кресло «Эпсилон» офисное, сетка ткань кожа экокожа чёрный;14800
Комод «Барселона» 3-ящичный с дверцей 90×40×100, чёрный матовый/латунь;34800
Подушка декоративная «Иней» 50×50 искусственный мех, серебряный;1700
Кровать «Стокгольм» 160×200 каркасная из массива берёзы, скандинавский натуральный;46700
Стол компьютерный угловой «Лофт» 140×120, металлокаркас + ЛДСП графит;18900
Гобелен настенный «Тоскана» 80×120, флористика, багет дерево yзкий;5400
Шкаф-витрина «Меран» с витринным стеклом, 110×40×210, орех с золотом;52800
Сервант «Луара» 120×45×180, орех с патиной, классика, подсветка LED;43900
Кухонный модуль «Палермо-Lux» 60×60×90 с встраиваемой духовкой, графит/дуб артизан;42500
Стол письменный 60×40×60 см, эргономический, велюр серый;17400
Диван-кровать «Венский» 200×90 механизм клик-кляк, рогожка пыльно-розовая;42700
Журнальный столик «Орбита» мраморный круглый D70, мрамор каррара/латунь;28700
Тумба под умывальник «Капри» 60×45×55, бамбук/металл, эко-стиль;13800
Кресло Lounge «Капри» из ротанга с подушкой, бирюзовая ткань;19800
Диван угловой «Луара» 280×170 еврокнижка, рогожка серая, ниша для белья;58900
Картина в раме «Северянин» 50×70 «Морошка», масло, натуральный багет;4700
Шкаф для игрушек «Феникс» 3-секционный с открытыми полками, мятный/белый;15700
Гирлянда LED батарейная 3 м тёплый белый, медный провод;800
Зеркало напольное «Камея» в раме барокко, 55×170, бронза с патиной;15800
Шкаф 4-створчатый «Версаль» 200×60×240, классика, белый/золото;94700
Стул банкетный «Наполеон» прозрачный поликарбонат, серебро, для свадеб;2900
Кровать водяная «Лазурь» с раздельным управлением сторон 180×200, экокожа белая;102800
Навесной шкаф «Лазурь» одностворчатый 30×25×70, дуб артизан, с зеркалом;5700
Ваза декоративная стекло «Венеция» прозрачная с золотой росписью, 45 см;3800
Настольная лампа «Берлин» сенсорная LED, белая;2900
Стол письменный «Берлин» с тумбой и 3 ящиками, 130×60, белый/дуб сонома;15600
Кровать с мягким изголовьем «Дрезден» 140×200, велюр графит;31500
Кровать «Сириус» полутораспальная 120×200 с ящиками, серый велюр;26700
Статуэтка «Журавль» 50 см металл бронзовая патина, набор 2 шт, дизайнерская;6700
Туалетный столик «Камелия» серия мини, 70×35×130 с зеркалом, белый/розовое золото;17900
Кровать-чердак «Сириус» 90×200 с диваном и столом, серый/голубой;42900
Шкаф-горка «Лион» с витринным стеклом, 320×45×200, орех итальянский;58900
Книжный шкаф открытый «Бельгия» 180×35×220, без дверей, орех итальянский;52400
Шкаф угловой 100×100×220 «Прованс» классика, белый с патиной;42800
Кресло-мешок «Облако» L 100×80 ткань водоотталкивающая бежевая;3700
Кресло компьютерное «Бергамо» сетка красная, поясничный упор, газлифт класс 4;14900
Кресло Lounge «Палермо» с пуфом, велюр горчичный, ножки массив;31700
Кpесло-качалка «Прованс» из массива бука, белая патина, классика;22800
Стол фуршетный складной 180×80×110, белая ткань, для свадеб и банкетов;6700
Кресло-реклайнер «Палермо» Lounge поворотное, кожа PU кофейный, ручной;39800
Покрывало евро 240×260, велюр шоколадный с золотой строчкой;8700
Часы настольные «Тоскана» с маятником, дерево/металл, 25×15×30;3800
Тумба под умывальник «Аква» 60×45×60 подвесная, белый глянец;13400
Журнальный столик из массива «Меридиан» круглый D90, бук бавария, классика;27800
Светильник напольный торшер «Лофт» металл чёрный 170 см, абажур цилиндр;7800
Кровать с тумбами в изголовье «Аделина» 160×200 классика, орех с патиной;46800
Шкаф 3-створчатый распашной «Милан» 150×55×210, дуб сонома;33700
Диван-канапе «Стокгольм» 2-местный, рогожка молочная, ножки бук;38700
Подставка под журналы «Флоренция» 30×25×40, металл латунь, винтаж;3200
Банкетка длинная «Атриум» 150×40×45, экокожа коричневая, ножки металл;9700
Кресло компьютерное «Бергамо» сетка бежевая, поясничный упор, газлифт класс 4;14900
Скамья-сундук балконная «Веранда» 100×40×45, ЛДСП белый, с хранением;7400
Вешалка-стойка напольная «Лофт» металлическая, чёрная;2700
Стеллаж стеновой «Сканди» 180×30×210 8 ячеек, ясень светлый;19800
Люстра подвесная «Феникс» 5 ламп, металл медь/стекло янтарное;13800
Банкетка длинная «Версаль» 200×40×50, бархат золотистый, ножки резные;22400
Стул-трансформер детский растущий «Школьник», бук, ткань;5400
Банкетка длинная «Орхидея» 170×40×45, бархат пыльно-розовый, ножки гнутые;13700
Диван-канапе «Аделаида» полутораместный, велюр цвет фуксия, ножки золото;38900
Стол-консоль балконный «Терраса» откидной 70×35, белый матовый, нaстенный;3400
Шкаф 3-створчатый распашной «Милан» 150×55×210, ясень шимо тёмный;33700
Шкaф-купе «Венский» 180×60×220, дуб сонома, 3 зеркала;47800
Ваза декоративная керамика «Венеция» амфора 40 см, белый кракелюр с золотом;4200
Сервант с подсветкой «Лион» 150×45×190, ясень шимо тёмный, стеклянные дверцы;46700
Стол обеденный «Равенна» круглый D120 раздвижной, МДФ матовый капучино;31900
Журнальный столик стеклянный «Модерн», 110×60, прозрачный/хром;11400
Зеркало art «Облако» 90×70 рама с подсветкой LED неоновый розовый;24800
Полка-консоль для прихожей «Лофт» с крючками, металл/дерево;3900
Диван-кровать трансформер «Цюрих» 240×110 механизм аккордеон, велюр оливковый;62800
Журнальная группа «Палермо» (стол + 2 пуфа), мрамор/велюр серый;24700
Тумба под умывальник «Адриатика» 60×45×55 с подсветкой, белый глянец, soft-close;17800
Стул обеденный с подлокотниками «Кантри» массив сосны, лак натуральный;6700
Постер «Скандинавия» 40×60 абстракция пастель, в раме светлый дуб;1400
Кровать водяная «Бриз» полутораспальная 140×200 с подогревом, экокожа кофейный;72400
Картина «Манхэттен» 80×120 «Бруклинский мост», холст с фактурой, багет дерево;7800
Зеркало-трюмо «Аделина» с тумбой и подсветкой, 90×45×170, белый/золото;31700
Зеркало напольное «Меран» 60×180 в раме шпон ореха;14700
Стелаж напольный 5 уровней «Лофт» 80×35×170 металл/дуб;7400
Книжный шкаф подвесной «Сканди» 120×30×60, ясень светлый, на 3 уровня;8700
Покрывало 220×240 гобелен с орнаментом, бордовый/золото, серия Стандарт;7200
Журнальный столик мраморный «Карерра» прямоугольный 120×60, белый/латунь;42700
Сервант с подсветкой «Луара» 140×45×185, классика орех, стеклянные дверцы;47200
Настольная лампа «Прага» с зелёным абажуром стеклянным, металл бронза, библиотечная;5700
Диван «Колумбия» 240×100 п-образный, экокожа белая, реклайнер ручной;78400
Корзина для белья «Лазурь» 2-секционная 60×30×60, бамбук натуральный;4400
Диван прямой «Манчестер» 220×95 еврокнижка, шенилл серый меланж;38700
Кровать водяная «Лагуна» 160×200 одноконтурная, экокожа белая премиум;78400
Стул банкетный «Кьявари» из бука с подушкой, золотая отделка, торжественный;3700
Кровать водяная «Морё» 180×200 с подогревом, экокожа графит, скандинавский каркас;88400
Тумба под умывальник «Бергамо» 80×45×55 с двумя ящиками, белый матовый;17200
Стол кухонный «Эконом» 80×60, белый, металлические ножки;3700
Диван прямой «Дублин» 200×90 механизм аккордеон, рогожка зелёная;34200
Шкаф-горка «Палаццо» 320×45×210, орех с золотом, классика с резьбой;67400
Зеркало-трюмо «Стокгольм» простое с тумбой, 70×40×150, дуб артизан;19700
Журнальный столик мраморный «Палаццо» овальный 110×65, чёрный мрамор/золото;39400
Шкаф 200х60;38900
Кресло-реклайнер электрическое «Капитан» с массажем, кожа PU кофейный;67400
Стул обеденный «Венеция» из массива, мягкое сиденье, бук;3400
Сервант «Палаццо» с подсветкой LED 160×45×190, массив дуба, классика;72400
Стенка-горка «Стокгольм» модульная 280 см, дуб артизан/белый матовый;44800
Туалетный столик детский 70×35×120, белый с цветочными ручками;13700
Кровать-чердак «Сириус» подростковая 90×200 со столом и шкафом, белый/серый;39800
Кровать «Аврора» 140×200 мягкое изголовье капитоне, велюр пудровый;32400
Стеллаж модульный стеновой «Конструктор» 200×30×220 из 12 кубов, белый;28400
Шкаф 2-створчатый «Эконом» 80×52×200, дуб сонома;14200
Бра «Аметист» 2-рожковое настенное, хрусталь/латунь;6800
Подвесной светильник «Премьер» 5 ламп на длинном проводе, цена;380
Шкаф 3-створчатый распашной «Милан» 150×55×210, белый матовый;33700
Стол обеденный «Равенна» круглый D120 раздвижной, МДФ матовый графит;31900
Винная стойка «Тоскана» настенная 60×15×40 на 8 бутылок, дуб артизан;3400
Кресло «Лион» классическое каретная стяжка, велюр горчичный, ножки массив;28700
Стол письменный детский «Малыш» с пеналом и ящиками, розовый;9800
Тумбочка прикроватная «Бергамо» 50×40×55 классика, белый патина с золотом;7400
Диван угловой «Бостон» 280×170 рогожка серая, еврокнижка, ниша для белья;3470
Кухонный модуль верхний «Палермо» 80×30×72 угловой, серый кашемир;7400
Кресло Lounge «Бергамо» с подушкой-валиком, бархат пыльно-розовый;26700
Кровать водяная «Океания» с системой памяти веса 180×200, экокожа графит;112800
Барный табурет «Эконом» нерегулируемый, ЛДСП дуб;1900
Бра «Полярная» LED с регулировкой яркости, белый матовый, IP44;3400
Туалетный столик «Ариэль» 100×40×140 с зеркалом и подсветкой LED, белый глянец;22800
Акцентное кресло «Кокон» велюр горчичный;14900
Подставка для цветов «Тоскана» из ротанга, 3 уровня, 80 см, бежевая;4400
Тумба под умывальник «Адриатика» 80×45×55 с раковиной в комплекте, белый глянец;24800
Тумба под ТВ «Беверли» 180×40×50, шпон ореха, ножки латунь;24500
Картина на холсте 100×70 «Тосканские холмы», багет дерево;5800
Чехол для банкетного стула «Кьявари» белый сатин с золотым бантом;390
Кровать «Меридиан» 160×200 двуспальная, изголовье каретная стяжка велюр серый;42600
Светильник потолочный «Премиум» 8 ламп E14, хрусталь/латунь, классика;28700
Кровать-софа «Сириус» 90×190 с подъёмным механизмом, рогожка графитовая;23700
Складной стульчик для балкона ротанг искусственный, кофе;2800
Стенка-горка «Лион» модульная 320 см, ясень шимо/венге, подсветка;54600
Кресло гостевое «Барселона» с подлокотниками, бархат сапфировый;19400
Сервант «Тоскана» 140×45×180, массив сосны, состаренный белый;42800
Подставка-полка «Венеция» настольная для специй 30×15×25, дуб артизан;1700
Шкав-куле «Кёльн» 200×60×220 с зеркалом, дуб сонома, 3-дверный;42800
Кровать «Орхидея» 160×200 двуспальная ЛДСП с подъёмным механизмом, цвет венге;27500
Шкаф для обуви «Прихожая» 60×30×120 с откидными секциями, белый;7800
Зеркало art «Каприз» волнистый контур 60×80, рама с патиной и кристаллами;22400
Кровать «Кокон» полутораспальная 120×200, велюр серо-голубой;26800
Кресло-реклайнер «Глория» с поворотной базой, рогожка беж, механический;28700
Диван угловой «Прага» с оттоманкой, экокожа коричневая;57800
Зеркало art «Солнце» круглое D80 с лучами латунь, дизайнерское;19700
Балконный шкаф «Альпина» 60×50×180, ЛДСП белый, 2 секции;9700
Стол обеденный «Венеция» круглый D110 из массива бука;28700
Кресло «Бостон» с подлокотниками, рогожка графит;13700
Банкетка «Альпы» с обивкой рогожка серая 80×35×45, ножки бук;5700
Кровать «Невада» из массива сосны, 160×200 см, цвет орех;36700
Постер в раме «Стокгольм» 50×70, минимализм, чёрно-белый;1600
Диван-канапе «Тоскана» 2-местный, лён натуральный, ножки массив бука;42700
Тумба под раковину «Сиена» подвесная 90×45×55, белый матовый, soft-close;16800
Кресло клубное «Бостон Club» low-back, кожа честерфилд тёмно-зелёная;78400
Кровать-бокс «Балтика» 160×200 на пружинном блоке независимом, велюр серый;54900
Зеркало-трюмо «Тиффани» с витражной отделкой, 80×40×160, белый/цветной;28700
Диван прямой «Прованс» 230×95 классика с резными ножками, гобелен флористика;87400
Кресло-кокон подвесное «Эгг» chair напольное на ножке, велюр зелёный;47800
Подушка декоративная «Шанхай» 50×50 с кистями, шёлк изумрудный, набор 2 шт;4500
Книжный шкаф угловой «Прованс» 80×80×220, белый с патиной, классика;47800
Сервант с подсветкой «Аделаида» 130×45×180, ясень шимо светлый, классика;42600
Кресло-реклайнер «Атлант» с электроприводом и USB, кожа натуральная коричневая;112800
Витрина-горка угловая «Палермо» 80×80×220 с подсветкой, дуб артизан/стекло;68900
Шкаф белый чёрный венге купе 3-дверный 240×60×220, зеркало;42700
Поделочный ящик «Лион» дерево с инкрустацией, 45×30×20, орех с золотом;4400
Складной стол «Патио» прямоугольный 80×50, тик массив/металл, кофе;5400
Полка-этажерка «Сиена» в ванную 3-ярусная 60×25×80, бамбук/металл хром;3900
Стол обеденный «Прага» 160×90 раздвижной, массив дуба, тёмный лак;48700
Бра «Сириус» поворотное с диммером, чёрный/латунь;3900
Кресло-шезлонг садовое из тика складное, для террасы;18400
Прямой диван-книжка «Эконом» 2-местный, рогожка серая;15800
Подушка «Шанхай» 60×60 шёлк с вышивкой, дракон золотой на чёрном;3700
Кровать «Прима» 160×200 с ящиком, ЛДСП, дуб сонома, эконом;21400
Домашний бар «Флоренция» компактный 60×40×120, орех с золотом, классика;28700
Диван экокожа ткань 3-местный «Стокгольм», белый/серый, ножки бук;39700
Плед клетка «Шотландия» 150×200 шерсть, классика красно-зелёная;4200
Тумба под умывальник «Орхидея» 75×45×55 с одной дверцей, белый патина;13800
Точечный встраиваемый светильник GU10 поворотный, чёрный, комплект 4 шт;1800
Кухонный уголок «Берлин» 130×80 правый/левый, кожзам бежевый;14800
