product_name;price_rub
Развивающий игровой столик-конструктор для двух деток, яркий;3900
Кровать двуспальная 160 на 200 с каретной стяжкой, экокожа бежевая;26800
Прихожая со встроенным шкафом и панелью для одежды, оттенок белый с венге;14860
Сушилка для белья потолочная лиана на 5 верёвок 1,5 метра, белая;1750
Японский низкий шкаф-комод для гостиной 120 на 40 на 60, цвет чёрное дерево;9650
Стеллаж для пряжи и ниток узкий с прозрачными ящичками, оттенок светлый;5700
Многоуровневая кошачья площадка-городок с гамаком и лесенками, цвет серый;7520
Спортивный комплекс с боксёрской грушей и шведской стенкой, берёза;15400
Кухонный мягкий уголок «Прованс» в светлых тонах с цветочной обивкой, белый с бежевым;24700
Большой пуф-облако на пол 120 см в детскую, обивка плюш кремовый;5400
Откидной столик балконный с двумя кронштейнами 70 на 35, цвет коричневый;28
Кровать-софа подростковая с боковыми ящиками и розетками 90 на 200, оттенок графит;14710
Большой мольберт напольный для подростка с лотком для красок, цвет натуральное дерево;5420
Подушки декоративные с принтом авокадо 2 шт, зелёный с белым;1450
Подставка под книги двухсторонняя на стол массив дуба, орех;2200
Уютный плед-плюш с принтом звёзд 150 на 200, тёмно-синий;2700
Шатёр-тент для пикника 3 на 3 с боковыми стенками, белый;7400
Складное кресло-шезлонг с регулировкой 5 положений, тёмно-серый;5400
Качели подвесные на цепях деревянное сиденье с подушкой;4800
Стол-трансформер для дачи раскладной 90-180 см, под дерево;8900
Высокий шкаф для балкона 60 см с распашными дверями и полками, оттенок дуб сонома;9800
Прикроватная тумбочка для принцессы с короной декоративной, цвет нежно-розовый;3380
Скамья-ящик для балкона с откидной крышкой для хранения, цвет белый длина 80;4900
Кроватка-трансформер для новорождённого с маятником и пеленальным комодом, белая;14700
Большое настенное изголовье капитоне 200 см с кнопками, обивка велюр графит;14670
Удобйный угловой шкаф для прихожей с двумя зеркалами, цвет дуб сонома;15790
Сушилка для белья мобильная на колёсиках с двумя ярусами, цвет серый;3400
Аккуратный шкаф для игрушек 3-секционный, цвет белый с разноцветными дверцами;9700
Подставка под кастрюли и сковородки выдвижная для шкафа, металл;1850
Подвижный столик-трансформер для ноутбука большой 80 на 60, цвет белый;4900
Бра настенное в виде ветки с лампочками, цвет золото;2400
Ковёр короткий ворс 160 на 230, графитовый однотонный;5900
Шикарное полукруглое кресло «Тюльпан» цвет тёмно-зелёный;15800
Развивающий столик-парта со стульчиком и магнитной доской, белый;4700
Эллипс комнатный складной с регулировкой нагрузки, цвет серый;22400
Кресло-трон для девочки в стиле принцессы мягкий, обивка велюр розовый с короной;5640
Когтеточка-стеллаж для кошки многоуровневая с домиком, цвет тёмно-синий;5460
Балансир-доска для детей деревянная развивающая, оттенок натуральная берёза;3620
Подставка-стойка для цветов кашпо вертикальный сад на пять горшков, цвет чёрный;3470
Тумбочка прикроватная мягкая с пуговицами, велюр серый;4900
Письменный стол для подростка длиной 130 см с надстройкой, цвет венге с белым;8700
Двухъярусная кровать для взрослых 90 на 200 с диваном снизу, в маленькую студию;28900
Тематическая кровать-домик «Принцесса» с розовыми шторками и короной 80 на 160;17820
Кровать-машинка детская в виде полицейского джипа 80 на 170, бело-синяя;15600
Уютное настенное изголовье с пуговицами 160 см, лён бежевый;9300
Симпатичный игровой шатёр-палатка в виде замка для девочки, розово-белый;4700
Кроватка для новорождённого с маятником поперечный и комодом-пеленатором, цвет белый;13400
Беседка-шатёр складная 2 на 2 для дачи быстросборная, серая;5400
Большая банкетка-сундук в спальню 160 см, обивка серый велюр;7400
Подвесное кресло-яйцо плетёное классическое со стойкой и подушками, бежевое;22700
Кровать-машинка детская в виде эвакуатора с краном 80 на 170, жёлто-красная;15670
Визажное зеркало настольное с яркой LED-подсветкой 60 см, оттенок розовый;5990
Гирлянда-нить на батарейках 5 метров с пультом, разноцветная;1450
Туалетный столик в скандинавском стиле с круглым зеркалом, светлый дуб;9700
Просторный обеденный стол для большой семьи 220 на 100, цвет белый матовый;19790
Маленькая прикроватная тумбочка с 1 ящиком 40х35х50, цвет дуб сонома;2350
Фуршетный круглый стол складной для дома 120 см, оттенок белый матовый;6810
Стенка-гарнитур для спальни шкаф комод и тумбы единый комплект, цвет дуб молочный;42440
Изголовье мягкое к кровати с каретной стяжкой 140 см, велюр изумрудный;8400
Корзина для белья тканевая складная высокая 60 см с крышкой и ручками, цвет серый бежевый;1850
Огромная двуспальная кровать с подъёмным механизмом 160 на 200 экокожа тёмно-серая;3500
Плетёная корзина для белья из лозы с льняным мешком, цвет натуральный;3400
Кухонная сушка-стойка для тарелок встраиваемая в шкаф, металл хром;3490
Гладильная доска со встроенной полкой для белья и крючками, бежевая;5100
Стеллаж в комнату подростку 4 полки, цвет дуб сонома;4500
Шезлонг плетёный с подставкой для ног и навесом, тёмно-серый;7900
Журнальный столик примерно 80 см, точные размеры уточняйте у менеджера;5400
Огромный мешок-органайзер для хранения одеял и пледов прозрачный, цвет;1250
Подвесная люстра в гостиную современная 6 ламп, чёрный с золотом;7800
Большой ковёр зелёный синий с орнаментом 200 на 290 короткий ворс, оттенок меланж;14770
Шкаф детский с принтом джунглей и зверей, зелёный с белым;13900
Стол «Тысяча и одна столешница» трансформер раздвижной, цвет дуб сонома;14690
Огромный пуф-мешок для гостиной, обивка велюр тёмно-синий;3800
Большой керамический горшок для цветов 45 см с поддоном, бежевый;3700
Подушки декоративные с принтом листьев тропических 2 шт, зелёные;1700
Канат с узлами для лазания в детскую 220 см, цвет натуральный;1450
Подставка под цветы три яруса оттенок;1860
Походная кровать-раскладушка туристическая лёгкая, синяя;2700
Двухъярусная кровать с диваном-кушеткой внизу и ящиком для белья, оттенок дуб сонома;29800
Восточная кушетка-софа без подлокотников 180 см, обивка велюр бордовый узорчатый;21490
Сезонная гирлянда осенняя с листьями и ягодами декоративная, оттенок золотисто-оранжевый;1760
Шикарный кукольный домик-стеллаж 3 этажа, розовый с белым;6800
Складная мебель для пикника стол и 4 стула в чемодане;4750
Складной шезлонг для дачи с подголовником и регулировкой спинки, цвет тёмно-зелёный;3400
Маленький детский диванчик-кушетка 130 см, обивка с зайчиками;9200
Большой ящик для хранения детских игрушек на колёсиках с крышкой, разноцветный;3300
Ночник в виде звезды на пульте управления для детской, голубой;1750
Фуршетный складной столик для дома прямоугольный 180 на 80, цвет белый;7410
Большая металлическая стойка для цветов на 7 горшков, золото;3900
Прикроватный мобильный столик для ноутбука и завтрака с регулировкой угла, белый;3400
Новогодний сборный столик-ёлка декоративный 90 см, оттенок зелёный с золотом;3490
Подставка под книги металлическая угловая, цвет чёрный;1450
Стенд-подставка для биофилии с автополивом на шесть кашпо, оттенок натуральное дерево;7860
Кровать-машинка детская в виде такси 80 на 170, ярко-жёлтая в шашечку;15600
Диван-аккордеон 3-местный с ящиком, обивка велюр графит;38900
Высокая прикроватная тумба-комод с пятью ящиками, цвет белый с дубом;7420
Спортивный игровой комплекс домашний с горкой и канатом, цвет берёза с зелёным;19840
Шкаф для одежды волшебный с принцессой и единорогом, цвет розово-фиолетовый;15810
Кресло-качалка детское в виде совы, плюшевое серое;3200
Стеллаж индустриальный лофт металл с деревом пять полок 120 на 30, цвет чёрный с дубом;9870
Шкаф 4-дверный распашной с антресолью, цвет ясень шимо светлый;28400
Диван прямой «Лондон» еврокнижка 200 см, рогожка тёмно-серая;33400
Плетёное кресло-кокон подвесное для дачи на стойке, серое;14800
Гирлянда интерьерная штора-вуаль 3 на 3 метра, тёплый белый;2400
Шторы плотные серый чёрный готовые 2 полотна 200 на 270, оттенок графитовый меланж;4490
Двойной пуф-мешок для двоих, обивка велюр графит;5900
Туалетный столик угловой с LED-подсветкой и ящиками для маленькой спальни, цвет белый;13700
Туалетный столик с зеркалом и LED-подсветкой для макияжа, цвет белый;14700
Кресло «уши» классическое с подлокотниками, обивка ткань в клетку;18900
Складной стул для балкона компактный пластиковый, цвет тёмно-зелёный;1450
Огромная кровать с высоким мягким изголовьем 180 на 200, велюр изумрудный;31400
Шкаф для одежды распашной с зеркалом по центру 160 см, цвет белый матовый;17480
Эллиптический тренажёр магнитный с большим маховиком 12 кг, цвет чёрный;28400
Большой кухонный уголок «Уют» правосторонний с круглым столом, цвет дуб сонома;28700
Кровать-машинка детская в виде скорой помощи 80 на 170, белая с красным крестом;15600
Геймерское кресло компьютерное с подсветкой RGB вокруг спинки, чёрное;165
Шкаф для лоджии с жалюзийными дверцами 50 см, цвет белый;890
Уютное подвесное кресло-кокон комнатное с подушкой пыльно-розовый велюр;15400
Качели-балансир напольные деревянные для двух детей, оттенок натуральное дерево;3940
Письменный стол «Эвелина» с двумя ящиками 110 см, цвет белый;7350
Кровать-чердак для взрослого 140 на 200 с рабочей зоной снизу, графит;34900
Учебный стул регулируемый по высоте для подростка ортопедический, цвет серый;5800
Качели подвесные для дачи на цепях металлическое сиденье, белые;3700
Hygge-плед-одеяло толстый шерстяной 200 на 220, оттенок тёплый бежевый;5910
Стеллаж индустриальный лофт металл с деревом пять полок 150 на 30, цвет чёрный с дубом;11430
Садовый столик с двумя стульями складной для пикника, цвет светлое дерево;5800
Большой прикроватный пуф овальный, обивка велюр пыльно-розовый;3200
Гримерное зеркало настенное с подсветкой на 14 ламп 80 на 60, оттенок белый;7480
Двуспальная кровать с мягким изголовьем «капитоне» 160 на 200, велюр пудровый;25400
Спортивные кольца на верёвках в детскую, дерево с цветными ручками;1850
Журнальный столик-трансформер раскладной, цвет венге;7400
Прикроватная тумба прованс с патиной и цветочной ручкой, цвет кремовый;3740
Кровать-чердак с встроенным шкафом и письменным столом 90 на 200, дуб сонома;26500
Удобный диван-аккордеон 2-местный для гостевой комнаты, обивка велюр серый;24460
Походный складной столик дачный 60 на 40, столешница под дерево;1850
Удобная кровать односпальная для подростка 90 на 200 с ящиками, цвет графит;11400
Маленькая кровать-чердак для малыша 70 на 160 с горкой и шторкой, белая с розовым;15900
Развивающий столик с лабиринтом и счётами, цвет натуральный бук;2800
Кресло для геймеров с подставкой для ног и подушками, обивка чёрная с красным;14900
Подвесное кашпо макраме для цветов в комплекте 3 шт, бежевые;1750
Подвесной гамак-кокон для дачи с крышей-навесом, цвет хаки тёмно-зелёный;6700
Маленький кухонный мягкий уголок для малогабаритки 120 на 80, обивка велюр графит;14800
Корзина для белья плетёная узкая высокая для ванной 30 см, цвет белый;2900
Тумба под ТВ навесная 120 см, белый глянец, в современную гостиную;5400
Кровать-чердак двухъярусная с горкой и спортивной зоной снизу, цвет белый с зелёным;34700
Растущий стул для школьника регулируемый, оттенок натуральное дерево с зелёным;7200
Стульчик для кормления малыша складной, оттенок дерева бук;3900
Удобйый матрас ортопедический для двуспальной кровати 160 на 200 беспружинный;14490
Визажное зеркало настольное с яркой LED-подсветкой 60 см, цвет белый матовый;5990
Мягкое изголовье на стену каретная стяжка 160 см, велюр серый;9800
Уютный обеденный стол для кухни 110 на 70 раздвижной, цвет белый;6700
Декоративные подушки набор 2 шт с орнаментом скандинавским, серый;1450
Шкаф прованс с патиной двухдверный 100 см, оттенок белая лазурь с потёртостями;18350
Кровать в стиле джунгли с лианами и тигром 80 на 170, цвет зелёный с жёлтым;17910
Кровать-космическая капсула с куполом и подсветкой для девочки 80 на 170, оттенок белый со звёздами;26430
Компактный 2-дверный шкаф-купе 120 см, цвет венге, удобно для маленькой спальни;14750
Маленький манеж-кроватка с укачиванием для новорождённого, цвет бежевый;7400
Сушилка для белья потолочная лиана 6 верёвок 2 метра, цвет белый;1950
Кровать-машинка в виде гоночного болида 80 на 170 см, ярко-красная;15400
Уютная кушетка-канапе в гостиную 180 см, обивка велюр изумрудный;23800
Узкий стеллаж-перегородка двусторонний 60 см, дуб сонома;4700
Полка-держатель для скейтбордов настенная на пять досок, оттенок чёрный с дубом;3780
Уютный пуф круглый 45 см, обивка велюр пыльно-розовый;2100
Стол-трансформер для швейной машинки складной с расширением, оттенок дуб сонома;9400
Кресло плетёное классическое с подушкой для веранды, светлое;5400
Японский низкий шкаф-комод для гостиной 120 на 40 на 60, оттенок натуральная сосна;9650
Велотренажёр горизонтальный для реабилитации с откидной спинкой, белый;19700
Узкая прихожая со шкафом и крючками 100 см, цвет дуб сонома;7200
Стеллаж для книг в детскую со скруглёнными краями 3 яруса, белый;4400
Современная кресло-качалка на полозьях, обивка велюр серый;14700
Уютный диванчик для веранды 2-местный, обивка серая водоотталкивающая;15800
Японский матрас-татами для пола двойной с чехлом, оттенок натуральная рисовая солома;13760
Угловая обувница высокая для маленькой прихожей 60 на 60, оттенок белый матовый;5380
Эллиптический тренажёр аэромагнитный профессиональный для дома, чёрный с серым;39800
Большой ковёр в спальню 240 на 340 короткий ворс, серый меланж;13700
Туалетный столик с зеркалом круглым LED 60 см и пуфом в комплекте, белый матовый;15700
Столик-подставка для мисок кота с регулировкой высоты, цвет белый;2240
Корзина для белья из джута высокая 70 см с тканевым мешком, цвет натуральный;3400
Прикроватная тумба для пожилых с откидным столиком и поручнем, оттенок дуб сонома;6860
Большая напольная подставка для книг в гостиную, дуб сонома;3400
Визажное зеркало настольное с яркой LED-подсветкой 60 см, цвет чёрный;5990
Свеча в керамическом подсвечнике с ароматом корицы, бежевая;750
Диван прямой классический «Честер» с каретной стяжкой, экокожа коричневая;47900
Маленький круглый обеденный столик 80 см для кухни, цвет белый;3700
Велотренажёр комнатный магнитный складной для дома, цвет чёрный с серым;14700
Шкаф детский с принтом джунглей и тропических листьев, цвет зелёный с белым;14260
Письменный стол угловой 140 на 110, цвет дуб сонома, для двоих;9800
Подвесное кресло-кокон ротанговое со стойкой для веранды, оттенок мокко;17400
Маленький креслoо мягкое для туалетного столика, обивка велюр пыльно-розовый;3770
Кушетка-диван без подлокотников 180 см, обивка велюр пыльно-розовый;17900
Профессиональная гладильная доска со встроенной розеткой и держателем шнура, серая;6400
Маленький пуфик-табурет для туалетного столика, оттенок пудровый;1750
Удобное кресло руководителя из натуральной кожи, чёрное;35800
Банкетка длинная 140 см в спальню, обивка экокожа белая;5900
Барные стулья высокие со спинкой и регулировкой 2 шт, обивка велюр горчичный;7160
Кухонная корзина выдвижная под мойку для мусора и сортировки, оттенок белый;2940
Кравать раскладушка дачная на металлокаркасе с матрасиком, цвет серый;3200
Подвижный столик-трансформер для ноутбука и рисования с наклоном, графит;4700
Подвесная верёвочная лестница для детской, дерево с верёвкой;1950
Удобный диван прямой «Лиссабон» 200 см еврокнижка, обивка велюр горчичный;33470
Большой плетёный диван-кровать для веранды 200 см, бежевый;28400
Угловой шкаф для спальни с 5 секциями, цвет белый;24700
Сушилка для посуды с подставкой для столовых приборов компактная, цвет белый;1700
Шкаф прованс с патиной двухдверный 100 см, цвет слоновая кость;18350
Большой плетёный сундук-пуф для хранения вещей, оттенок натуральный ротанг;3500
Велокрепление настенное для двух велосипедов вертикальное, цвет чёрный;2790
Кровать-чердак для подростка 90 на 200 с лестницей-комодом, оттенок дуб сонома;24700
Восточный низкий столик кальянный круглый 70 см, цвет тёмное дерево с резьбой;5410
Эргономичное офисное кресло с сеткой, цвет чёрный;6800
Стенка-горка модульная в современном стиле с минимализмом, оттенок белый матовый;28940
Эллиптический тренажёр компактный для маленькой квартиры, оттенок белый;19700
