product_name;price_rub
Тумба ТВ 1200х400х450 ЛДСП бел.глян.;6700
Стол-бенч приставн. угл. 1200х1200х750 ЛДСП серый;10700
Стол операторск. угл. 1400х1200х750 ЛДСП серый;10800
Стол перегов. бочка 2800х1200х750 ЛДСП венге;31400
Корзина для бумаг сетка метал. 10л серая;320
Стол барн. квадр. 700х700х1100 ЛДСП венге метал.;4900
Подиум выставочн. квадр. 500х500х500 ЛДСП белый;3400
Сейф мебельн. 200х300х200 кодовый;2800
Шкаф архивн. со створк. 2-секц. 800х450х1950 серый;14800
Стеллаж паллетн. 2700х1100х4500 нагр.800кг/п оцинк.;28400
Картотека металл. 5-ящ А4 кодовая чёрн.;14700
Кровать дв. 1800х2000 экокожа беж. подъём.мех.;39800
Шкаф медиц. метал. 2-секц. 800х400х1850 ключ бел.;13800
Тумба под принтер компакт. 450х400х500 ЛДСП серый;2700
Подиум выставочн. круглый 600х400 МДФ бел. матов.;4700
Диван офисн. 2-местн. экокожа чёрн. хром.ножк.;14700
Перегор. ресторан. ширма дерев. 1800х40х1800 ажур.;11400
Стол кухон. обед. 1400х800х750 ЛДСП венге;6900
Витрина музейн. наст. куб 400х400х400 стек. LED;11800
Тумба под МФУ мобильн. 700х500х650 ЛДСП белый колес.;5400
Барная стойка офисн. кухня 1500х600х1100 ЛДСП белый;14400
Зеркало наст. в рамке 600х1200 ЛДСП венге;2400
Шкаф для химикат. лаб. с поддон. под кислоту 600х500;24800
Стул барн. без спинки экокожа беж. хром;2900
Витрина холодильн. вертик. 600х650х2000 LED стек.;78900
Стол регул.высоты электр. 1400х700 ЛДСП белый;28400
Витрина музейн. вертик. стек. 600х400х1800 LED замок;28400
Стол операторск. круглый перегов. 900х750 ЛДСП серый;6700
Шкаф для одежды офисн. с замком кодов. 600х500х1850;12800
Стеллаж металл. 5 пол. 1000х500х2200 нагр.250кг/п;8400
Стол перегов. на бенч-карк. 2400х1000х750 ЛДСП серый;19800
Полка наст. ЛДСП д.сонома 800х200х200;680
Стеллаж металл. 800х400х1600 нагр.ХХкг/п оцинк.;5400
Перегор. санитарн. ЛДСП влагостойк. 1200х40х1800 серая;6400
Стеллаж металл. 5 пол. 1200х500х1800 150кг/п хром;91
Шкаф металл. бухгалт. 1-дв. 500х400х1850 ключ серый;11400
Стол офисн. оператора 1400х700х750 ЛДСП бел. метал.опор.;7900
Светильник потолочн. подвес. LED панель 600х600 36Вт;1480
Стул банкетн. штабел. ткань беж. карк. хром;1480
Шкаф антиванд. 3мм 800х500х1950 трейзор;28400
Кресло офисн. эрг. сетка чёрн./чёрн. крестовина;7355
Столик инструмент. передв. 400х400х900 хром;4900
Перегородка офисн. экран наст. 800х30х400 ткань беж.;1850
Светильник аварийн. LED настен. указ.выхода;1100
Стол письм. 1400х600х750 ЛДСП клён;529000
Жалюзи горизонт. алюм. серые 1200х1800;1700
Шкаф для одежды офисн. 1200х500х1850 ЛДСП д.сонома;14200
Стол операторск. с экраном фронт. 1600х700х750 серый;10700
Перегородка офисн. экран 1200х30х400 ткань серая;2400
Стеллаж лаб. для реактив. 800х400х1850 4 пол. SS;16700
Панель декор. 3D гипс под покраску 500х500;780
Стол ученич. регул. 1-местн. 600х500 рег.580-760 ЛДСП;4400
Стол перегов. овальн. 1800х900х750 ЛДСП белый;12400
Стол ресторан. 700х700х750 ЛДСП белый метал.опор.;4100
Шкаф для одежды офисн. метал. 1-секц. 300х500х1850;5200
Кресло посетит. штабел. сетка серая метал.карк.;2200
Раздевалка шкаф ЛОК 1-секц. 300х500х1850 ключ;6400
Шкаф угл. 800х800х2200 ЛДСП венге зерк.;22400
Стеллаж металл. сборн. 5 пол. 1500х500х2200 200кг/п;8400
Кухон.модуль офис. ниж. 800х500х820 ЛДСП белый;7200
Перегородка офисн. со стек. прозр. 1200х40х1800 алюм.;9400
Витрина торгов. ЛДСП венге со стек. 1000х500х1100 LED;14700
Зона ожидан. диван 2-местн. экокожа чёрн. хром.;16400
Витрина холодильн. кондитер. изогн.стек. 1200х700х1350;112400
Матрас 1600х2000 ортопед. беспр. 5-зон. пенополиур.;14500
Кушетка гинекол. 1900х650х900 регул. экокожа бел.;28400
Дорожка ковр. синтет. 800х2000 серая;1980
Шкаф инструмент. с полк. 800х400х1850 4 пол. ключ;13700
Сетевой фильтр 5 розет. 3м чёрн.;480
Прилавок-стойка кассов. угл. 1500х800х900 ЛДСП серый;18400
Бенч-система 6-местн. 3600х1400х750 ЛДСП белый;62400
Кухон.модуль офис. верх. со створк. 1000х300х720;5100
Тумба сервисн. 4-ящ 600х450х750 ЛДСП д.сонома замок А4;7100
Стул-табурет офисн. сетка серый газ.лифт регул.;2100
Перегородка офисн. экран наст. 1000х30х400 ткань серая;2100
Верстак автосервис. усил. 2000х750х950 сталь 3мм 6 ящ.;38700
Стул банкетн. штабел. крест, хром ткань чёрн.;1480
Шкаф архивн. перекатн. метал. 1200х650х2200;38400
"Кронштейн монит. наст. 4-х монит. 17-27""";6800
Шкаф лаборат. для документов 800х400х1850 ЛДСП белый;9700
Доска маркерн. магн. 1800х1200 алюм.рамка;3800
Стол письм. 1200х600х750 ЛДСП молоч.дуб;5290
Стеновая панель акуст. геом. ткань чёрн. 500х500;1850
Стойка-указатель выставочн. чёрн. с табл. А4;1680
Стол лаборат. химостойк. 1500х7х900 ЛДСП серый;13700
Картотека металл. 8-ящ А4 ключ серая;19400
Стол регул.высоты механ. 1200х700 ЛДСП серый;14800
Зона ожидан. диван-секция угл. экокожа беж.;17400
Стеллаж паллетн. дополн. 2700х1100х4500 нагр.700кг;19800
Стеллаж металл. 5 пол. 1000х400х1800 150кг/п оцинк.;6905
Шкаф медиц. метал. 2-секц. 600х400х1850 ключ серый;12700
Стол-приставка прям. 800х450х750 ЛДСП серый;2900
Стеллаж паллетн. 3300х1200х5000 нагр.1200кг/п 4 ур.;38400
Стеллаж химостойк. полипроп. 4 пол. 1000х500х1800;19800
Стол ресторан. 700х700х750 ЛДСП орех метал.опор.;4100
Стеллаж металл. 5 пол. 1200х500х2000 нагр.200кг/п;9100
Стол комп. дет. с тумбой 1100х600х750 ЛДСП серый;8400
Стеллаж торгов. сетка перфор. 1000х400х2200 крюч. чёрн.;11400
Подиум выставочн. квадр. 600х600х600 ЛДСП белый;4100
Стул офисн. посетит. ткань чёрн. хром штабел.;1380
Верстак слесарн. угл. 1800х1800х900 сталь 2мм 4 ящ.;24700
Шкаф офисн. со створками 800х450х1200 ЛДСП белый;7900
Стол письм. 1400х600х750 ЛДСП д.сонома;5750
Кресло посетит. на полозьях экокожа беж. хром штабел.;3700
Шкаф огнестойк. документ. 600х450х1850 30мин ключ;38400
Двсп. кровать 1600х2000 ЛДСП венге ламель;14800
Урна офисн. метал. 15л чёрн.;480
Комод 4-ящ 800х400х900 ЛДСП белый;5400
Шкаф химич. лаб. 1-дв. 600х500х1850 вытяж. бел.;21700
Диван офисн. 3-местн. экокожа чёрн.;19800
Стол офисн. оператора 1600х700х750 ЛДСП бел.;8650
Сейф офисн. электрон.замок 350х450х400 18 кг;7900
Шкаф одежд. офисн. метал. 2-секц. 600х500х1850 бел.;8900
Тумбочка под ТВ гост. 1200х400х450 ЛДСП дуб;6700
Лампа наст. офисн. метал.основ. чёрн. регул.;1380
Стол письм. 1600х700х750 с надстр. ЛДСП белый;11400
Шкаф документ. с антресол. высок. 800х400х2200;13700
Зона ожидан. журн.стол стек. 800х500х450 хром;6400
Стул кафе пластик чёрн. метал.ножк. интерьер. лофт;1680
